"Dist Code","Year","State Code","State Name","Dist Name","RICE","PADDY","WHEAT","SORGHUM","PEARL MILLET","MAIZE","FINGER MILLET","BARLEY","CHICKPEA","PIGEONPEA","GROUNDNUT","SEASMUM","RAPE AND MUSTARD","CASTOR","LINSEED","SUGARCANE GUR","COTTON KAPAS"
"14","1994","6","Madhya Pradesh","Damoh","604.0","364.0","438.0","356.0","-1.0","-1.0","-1.0","-1.0","753.0","772.0","1072.0","1349.0","-1.0","-1.0","1120.0","-1.0","-1.0"
"14","1995","6","Madhya Pradesh","Damoh","803.0","665.0","470.0","369.0","387.0","500.0","464.0","342.0","850.0","1170.0","1334.0","1842.0","1265.0","-1.0","1351.0","828.0","1894.0"
"14","1996","6","Madhya Pradesh","Damoh","938.0","-1.0","674.0","504.0","-1.0","592.0","-1.0","-1.0","1122.0","1141.0","839.0","1636.0","-1.0","-1.0","1243.0","-1.0","-1.0"
"14","1997","6","Madhya Pradesh","Damoh","877.0","418.0","516.0","477.0","336.0","407.0","559.0","430.0","956.0","1187.0","1227.0","2284.0","1254.0","1034.0","1357.0","1160.0","2123.0"
"14","1998","6","Madhya Pradesh","Damoh","-1.0","-1.0","626.0","469.0","-1.0","833.0","-1.0","-1.0","987.0","-1.0","1334.0","2064.0","-1.0","-1.0","1414.0","-1.0","-1.0"
"14","1999","6","Madhya Pradesh","Damoh","-1.0","-1.0","688.0","567.0","-1.0","-1.0","-1.0","-1.0","1071.0","-1.0","1035.0","1626.0","-1.0","-1.0","1305.0","-1.0","-1.0"
"14","2000","6","Madhya Pradesh","Damoh","-1.0","-1.0","603.0","478.0","-1.0","-1.0","-1.0","-1.0","1482.0","1125.0","1145.0","1785.0","-1.0","-1.0","1308.0","-1.0","-1.0"
"14","2001","6","Madhya Pradesh","Damoh","-1.0","-1.0","660.0","446.0","-1.0","-1.0","-1.0","-1.0","1330.0","1481.0","1186.0","1586.0","-1.0","-1.0","1415.0","-1.0","-1.0"
"14","2002","6","Madhya Pradesh","Damoh","-1.0","-1.0","605.0","447.0","-1.0","-1.0","-1.0","-1.0","1293.0","1300.0","1326.0","1835.0","-1.0","-1.0","1793.0","-1.0","-1.0"
"14","2003","6","Madhya Pradesh","Damoh","-1.0","-1.0","689.0","443.0","-1.0","700.0","-1.0","-1.0","1223.0","1300.0","1740.0","2611.0","-1.0","-1.0","1576.0","-1.0","-1.0"
"14","2004","6","Madhya Pradesh","Damoh","1107.0","-1.0","648.0","458.0","-1.0","-1.0","-1.0","-1.0","1281.0","-1.0","2015.0","2406.0","-1.0","-1.0","1665.0","1409.0","-1.0"
"14","2005","6","Madhya Pradesh","Damoh","1076.0","-1.0","820.0","579.0","-1.0","-1.0","-1.0","-1.0","1718.0","-1.0","1733.0","2490.0","-1.0","-1.0","1650.0","1486.0","-1.0"
"14","2006","6","Madhya Pradesh","Damoh","1105.0","-1.0","987.0","68.0","-1.0","567.0","-1.0","-1.0","2070.0","2025.0","2019.0","2413.0","-1.0","-1.0","1953.0","1162.0","-1.0"
"14","2007","6","Madhya Pradesh","Damoh","1243.0","-1.0","1029.0","777.0","-1.0","787.0","-1.0","-1.0","2293.0","2386.0","2409.0","3214.0","-1.0","-1.0","2495.0","1038.0","-1.0"
"14","2008","6","Madhya Pradesh","Damoh","1511.0","-1.0","1123.0","1089.0","-1.0","815.0","-1.0","-1.0","1960.0","2893.0","2469.0","4844.0","-1.0","-1.0","2962.0","1804.0","-1.0"
"14","2009","6","Madhya Pradesh","Damoh","1272.0","-1.0","1140.0","1010.0","-1.0","961.0","-1.0","-1.0","1832.0","3455.0","2243.0","4977.0","-1.0","-1.0","3429.0","3088.0","-1.0"
"14","2010","6","Madhya Pradesh","Damoh","1520.0","-1.0","1203.0","1127.0","-1.0","657.0","-1.0","-1.0","2156.0","3060.0","1979.0","4310.0","-1.0","-1.0","3118.0","-1.0","-1.0"
"14","2011","6","Madhya Pradesh","Damoh","1548.0","-1.0","1199.0","867.0","-1.0","1114.0","-1.0","-1.0","3199.0","2988.0","2939.0","4057.0","-1.0","-1.0","3104.0","-1.0","-1.0"
"14","2012","6","Madhya Pradesh","Damoh","1631.0","1799.0","1427.0","-1.0","-1.0","1056.0","-1.0","-1.0","3136.0","3176.0","3750.0","4787.0","-1.0","-1.0","4000.0","-1.0","-1.0"
"14","2013","6","Madhya Pradesh","Damoh","1827.0","-1.0","1616.0","-1.0","-1.0","-1.0","-1.0","-1.0","2614.0","3470.0","4560.0","-1.0","-1.0","-1.0","3550.0","-1.0","-1.0"
"14","2014","6","Madhya Pradesh","Damoh","2981.0","-1.0","1569.0","2405.0","-1.0","1500.0","-1.0","-1.0","3543.0","3972.0","4230.0","8551.0","-1.0","-1.0","3515.0","-1.0","-1.0"
"14","2015","6","Madhya Pradesh","Damoh","2868.0","1668.0","1522.0","1877.0","-1.0","1331.0","-1.0","-1.0","4481.0","-1.0","3404.0","8996.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"14","2016","6","Madhya Pradesh","Damoh","3310.0","-1.0","1546.0","2845.0","-1.0","1365.0","-1.0","-1.0","4726.0","3884.0","3968.0","9536.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"15","1990","6","Madhya Pradesh","Tikamgarh","441.0","-1.0","283.0","258.0","-1.0","-1.0","-1.0","219.0","568.0","578.0","-1.0","1179.0","-1.0","-1.0","858.0","639.0","-1.0"
"15","1991","6","Madhya Pradesh","Tikamgarh","472.0","-1.0","323.0","315.0","-1.0","-1.0","-1.0","251.0","564.0","667.0","-1.0","1455.0","-1.0","-1.0","991.0","638.0","-1.0"
"15","1992","6","Madhya Pradesh","Tikamgarh","536.0","323.0","328.0","257.0","-1.0","288.0","-1.0","236.0","670.0","-1.0","-1.0","1027.0","-1.0","-1.0","869.0","668.0","-1.0"
"15","1993","6","Madhya Pradesh","Tikamgarh","601.0","362.0","408.0","334.0","-1.0","-1.0","-1.0","296.0","967.0","-1.0","-1.0","1136.0","-1.0","-1.0","1008.0","1061.0","-1.0"
"15","1994","6","Madhya Pradesh","Tikamgarh","692.0","417.0","378.0","355.0","-1.0","-1.0","-1.0","328.0","836.0","900.0","-1.0","1449.0","-1.0","-1.0","1164.0","1040.0","-1.0"
"15","1995","6","Madhya Pradesh","Tikamgarh","813.0","547.0","409.0","369.0","387.0","725.0","464.0","309.0","801.0","972.0","1311.0","1958.0","1107.0","-1.0","919.0","990.0","1894.0"
"15","1996","6","Madhya Pradesh","Tikamgarh","931.0","-1.0","611.0","577.0","-1.0","463.0","-1.0","422.0","1080.0","1034.0","-1.0","1598.0","-1.0","-1.0","1081.0","826.0","-1.0"
"15","1997","6","Madhya Pradesh","Tikamgarh","972.0","418.0","472.0","438.0","336.0","636.0","559.0","398.0","1004.0","1209.0","1196.0","1371.0","1152.0","1034.0","1357.0","1281.0","2123.0"
"15","1998","6","Madhya Pradesh","Tikamgarh","-1.0","532.0","496.0","601.0","-1.0","1000.0","-1.0","431.0","1044.0","-1.0","-1.0","-1.0","-1.0","-1.0","1395.0","1186.0","-1.0"
"15","1999","6","Madhya Pradesh","Tikamgarh","-1.0","640.0","588.0","514.0","-1.0","940.0","-1.0","491.0","1050.0","-1.0","-1.0","-1.0","-1.0","-1.0","1363.0","1167.0","-1.0"
"15","2000","6","Madhya Pradesh","Tikamgarh","-1.0","616.0","566.0","537.0","-1.0","627.0","-1.0","461.0","1496.0","-1.0","-1.0","-1.0","-1.0","-1.0","1350.0","1119.0","-1.0"
"15","2001","6","Madhya Pradesh","Tikamgarh","-1.0","677.0","561.0","589.0","-1.0","757.0","-1.0","435.0","1313.0","862.0","-1.0","1700.0","-1.0","-1.0","1400.0","1305.0","-1.0"
"15","2002","6","Madhya Pradesh","Tikamgarh","-1.0","700.0","626.0","524.0","-1.0","700.0","-1.0","509.0","1422.0","-1.0","-1.0","2535.0","-1.0","-1.0","1775.0","1185.0","-1.0"
"15","2003","6","Madhya Pradesh","Tikamgarh","-1.0","-1.0","595.0","400.0","-1.0","772.0","-1.0","588.0","1365.0","-1.0","-1.0","2500.0","-1.0","-1.0","1390.0","1279.0","-1.0"
"15","2004","6","Madhya Pradesh","Tikamgarh","1167.0","-1.0","655.0","500.0","-1.0","-1.0","-1.0","544.0","1292.0","-1.0","1471.0","2891.0","-1.0","-1.0","1705.0","1418.0","-1.0"
"15","2005","6","Madhya Pradesh","Tikamgarh","1212.0","-1.0","791.0","719.0","-1.0","647.0","-1.0","697.0","1820.0","-1.0","-1.0","2574.0","1478.0","-1.0","1800.0","1547.0","-1.0"
"15","2006","6","Madhya Pradesh","Tikamgarh","1184.0","-1.0","951.0","875.0","-1.0","782.0","-1.0","757.0","2247.0","2025.0","-1.0","2855.0","-1.0","-1.0","1693.0","1461.0","-1.0"
"15","2007","6","Madhya Pradesh","Tikamgarh","1412.0","-1.0","1127.0","889.0","-1.0","920.0","-1.0","899.0","2940.0","2386.0","-1.0","3850.0","-1.0","-1.0","-1.0","1456.0","-1.0"
"15","2008","6","Madhya Pradesh","Tikamgarh","1728.0","-1.0","1118.0","871.0","-1.0","800.0","-1.0","845.0","2165.0","2990.0","-1.0","6139.0","-1.0","-1.0","3266.0","2274.0","-1.0"
"15","2009","6","Madhya Pradesh","Tikamgarh","1740.0","-1.0","1138.0","877.0","-1.0","1414.0","-1.0","800.0","2036.0","3807.0","-1.0","5937.0","-1.0","-1.0","-1.0","3980.0","-1.0"
"15","2010","6","Madhya Pradesh","Tikamgarh","1759.0","-1.0","1156.0","743.0","-1.0","-1.0","-1.0","923.0","2173.0","3325.0","-1.0","4366.0","-1.0","-1.0","-1.0","3240.0","-1.0"
"15","2011","6","Madhya Pradesh","Tikamgarh","1586.0","-1.0","1103.0","986.0","-1.0","-1.0","-1.0","1067.0","3183.0","-1.0","-1.0","5900.0","-1.0","-1.0","3969.0","2531.0","-1.0"
"15","2012","6","Madhya Pradesh","Tikamgarh","1660.0","-1.0","1503.0","1270.0","-1.0","-1.0","-1.0","1103.0","3064.0","4000.0","-1.0","6307.0","-1.0","-1.0","4100.0","3567.0","-1.0"
"15","2013","6","Madhya Pradesh","Tikamgarh","2057.0","-1.0","1395.0","-1.0","-1.0","-1.0","-1.0","1147.0","3244.0","-1.0","-1.0","7069.0","-1.0","-1.0","-1.0","3150.0","-1.0"
"15","2014","6","Madhya Pradesh","Tikamgarh","2711.0","-1.0","1351.0","-1.0","-1.0","1275.0","-1.0","1116.0","3588.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","2903.0","-1.0"
"15","2015","6","Madhya Pradesh","Tikamgarh","2734.0","-1.0","1537.0","-1.0","-1.0","-1.0","-1.0","1357.0","5192.0","-1.0","-1.0","6547.0","-1.0","-1.0","-1.0","2926.0","-1.0"
"15","2016","6","Madhya Pradesh","Tikamgarh","2821.0","-1.0","1612.0","2130.0","-1.0","-1.0","-1.0","-1.0","4518.0","-1.0","-1.0","7101.0","-1.0","-1.0","-1.0","3903.0","-1.0"
"16","1990","6","Madhya Pradesh","Chhatarpur","456.0","-1.0","307.0","243.0","-1.0","-1.0","-1.0","257.0","573.0","767.0","-1.0","1285.0","-1.0","-1.0","893.0","-1.0","-1.0"
"16","1991","6","Madhya Pradesh","Chhatarpur","498.0","-1.0","349.0","324.0","-1.0","-1.0","-1.0","268.0","576.0","790.0","-1.0","1502.0","-1.0","-1.0","995.0","-1.0","-1.0"
"16","1992","6","Madhya Pradesh","Chhatarpur","550.0","331.0","357.0","257.0","-1.0","-1.0","-1.0","249.0","661.0","-1.0","-1.0","1080.0","-1.0","-1.0","873.0","-1.0","-1.0"
"16","1993","6","Madhya Pradesh","Chhatarpur","622.0","375.0","397.0","291.0","-1.0","-1.0","-1.0","320.0","955.0","800.0","-1.0","1234.0","-1.0","-1.0","1022.0","-1.0","-1.0"
"16","1994","6","Madhya Pradesh","Chhatarpur","707.0","426.0","391.0","378.0","-1.0","-1.0","-1.0","360.0","817.0","1233.0","-1.0","1580.0","-1.0","-1.0","1130.0","-1.0","-1.0"
"16","1995","6","Madhya Pradesh","Chhatarpur","889.0","752.0","454.0","357.0","387.0","303.0","464.0","341.0","847.0","1385.0","1311.0","2077.0","1215.0","-1.0","1271.0","828.0","1894.0"
"16","1996","6","Madhya Pradesh","Chhatarpur","964.0","-1.0","625.0","467.0","-1.0","463.0","-1.0","489.0","1139.0","1319.0","-1.0","1682.0","-1.0","-1.0","1239.0","-1.0","-1.0"
"16","1997","6","Madhya Pradesh","Chhatarpur","1053.0","418.0","508.0","451.0","336.0","407.0","559.0","438.0","981.0","1470.0","1196.0","1453.0","1352.0","1034.0","1357.0","1160.0","400.0"
"16","1998","6","Madhya Pradesh","Chhatarpur","-1.0","-1.0","584.0","556.0","-1.0","-1.0","-1.0","508.0","1056.0","1497.0","-1.0","2209.0","-1.0","-1.0","1383.0","-1.0","-1.0"
"16","1999","6","Madhya Pradesh","Chhatarpur","-1.0","800.0","648.0","548.0","-1.0","-1.0","-1.0","570.0","1144.0","1835.0","-1.0","1626.0","-1.0","-1.0","1433.0","-1.0","-1.0"
"16","2000","6","Madhya Pradesh","Chhatarpur","-1.0","-1.0","600.0","442.0","-1.0","-1.0","-1.0","515.0","1545.0","-1.0","-1.0","1813.0","-1.0","-1.0","1396.0","-1.0","-1.0"
"16","2004","6","Madhya Pradesh","Chhatarpur","1239.0","-1.0","626.0","509.0","-1.0","-1.0","-1.0","513.0","1330.0","-1.0","1348.0","2919.0","1439.0","-1.0","1616.0","1412.0","-1.0"
"16","2005","6","Madhya Pradesh","Chhatarpur","1190.0","-1.0","862.0","634.0","-1.0","-1.0","-1.0","764.0","1747.0","-1.0","-1.0","2230.0","1405.0","-1.0","1621.0","1486.0","-1.0"
"16","2006","6","Madhya Pradesh","Chhatarpur","1560.0","-1.0","1014.0","812.0","-1.0","-1.0","-1.0","765.0","2388.0","2025.0","-1.0","3039.0","-1.0","-1.0","2014.0","1499.0","-1.0"
"16","2007","6","Madhya Pradesh","Chhatarpur","-1.0","-1.0","1180.0","854.0","-1.0","-1.0","-1.0","905.0","2683.0","2386.0","-1.0","3208.0","-1.0","-1.0","-1.0","1038.0","-1.0"
"16","2008","6","Madhya Pradesh","Chhatarpur","1579.0","-1.0","1095.0","926.0","-1.0","-1.0","-1.0","845.0","2101.0","2990.0","-1.0","2947.0","-1.0","-1.0","-1.0","1804.0","-1.0"
"16","2009","6","Madhya Pradesh","Chhatarpur","-1.0","-1.0","1236.0","1036.0","-1.0","-1.0","-1.0","-1.0","2005.0","3807.0","-1.0","-1.0","-1.0","-1.0","-1.0","3088.0","-1.0"
"16","2010","6","Madhya Pradesh","Chhatarpur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"16","2011","6","Madhya Pradesh","Chhatarpur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","4354.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"16","2012","6","Madhya Pradesh","Chhatarpur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"17","1990","6","Madhya Pradesh","Panna","358.0","-1.0","313.0","230.0","-1.0","-1.0","-1.0","250.0","572.0","756.0","-1.0","1182.0","900.0","-1.0","1041.0","604.0","-1.0"
"17","1991","6","Madhya Pradesh","Panna","455.0","-1.0","399.0","336.0","-1.0","-1.0","-1.0","306.0","584.0","957.0","-1.0","1472.0","999.0","-1.0","1061.0","585.0","-1.0"
"17","1992","6","Madhya Pradesh","Panna","450.0","271.0","341.0","306.0","-1.0","358.0","-1.0","300.0","668.0","805.0","-1.0","1105.0","-1.0","-1.0","901.0","633.0","-1.0"
"17","1993","6","Madhya Pradesh","Panna","539.0","324.0","379.0","275.0","-1.0","317.0","-1.0","339.0","889.0","713.0","-1.0","1143.0","885.0","-1.0","1044.0","902.0","-1.0"
"17","1994","6","Madhya Pradesh","Panna","614.0","370.0","419.0","354.0","-1.0","320.0","-1.0","340.0","827.0","917.0","-1.0","1447.0","1053.0","-1.0","1160.0","999.0","-1.0"
"17","1995","6","Madhya Pradesh","Panna","814.0","654.0","490.0","310.0","387.0","303.0","464.0","333.0","819.0","1488.0","1311.0","2101.0","1182.0","-1.0","1094.0","533.0","1894.0"
"17","1996","6","Madhya Pradesh","Panna","862.0","-1.0","674.0","454.0","-1.0","400.0","-1.0","494.0","1115.0","1370.0","-1.0","1490.0","1203.0","-1.0","1193.0","894.0","-1.0"
"17","1997","6","Madhya Pradesh","Panna","920.0","418.0","549.0","371.0","336.0","339.0","559.0","458.0","1021.0","1178.0","1196.0","1456.0","1246.0","1034.0","1001.0","1322.0","2123.0"
"17","1998","6","Madhya Pradesh","Panna","-1.0","353.0","580.0","439.0","-1.0","-1.0","-1.0","479.0","1016.0","1870.0","-1.0","1978.0","1287.0","-1.0","1451.0","1180.0","-1.0"
"17","1999","6","Madhya Pradesh","Panna","-1.0","394.0","726.0","489.0","-1.0","-1.0","-1.0","625.0","1135.0","1888.0","-1.0","1533.0","1135.0","-1.0","1321.0","1105.0","-1.0"
"17","2000","6","Madhya Pradesh","Panna","-1.0","429.0","623.0","532.0","-1.0","417.0","-1.0","562.0","1470.0","1291.0","-1.0","1595.0","1296.0","-1.0","1404.0","1088.0","-1.0"
"17","2001","6","Madhya Pradesh","Panna","-1.0","462.0","693.0","457.0","-1.0","600.0","-1.0","473.0","1330.0","-1.0","-1.0","1946.0","1213.0","-1.0","1367.0","1368.0","-1.0"
"17","2002","6","Madhya Pradesh","Panna","-1.0","-1.0","684.0","-1.0","-1.0","1005.0","-1.0","532.0","1435.0","-1.0","-1.0","2233.0","1321.0","-1.0","1600.0","1274.0","-1.0"
"17","2003","6","Madhya Pradesh","Panna","-1.0","-1.0","660.0","441.0","-1.0","700.0","-1.0","540.0","1225.0","2500.0","-1.0","2188.0","1800.0","-1.0","-1.0","1267.0","-1.0"
"17","2004","6","Madhya Pradesh","Panna","1017.0","-1.0","626.0","574.0","-1.0","-1.0","-1.0","538.0","1406.0","-1.0","-1.0","3060.0","1333.0","-1.0","1718.0","1511.0","-1.0"
"17","2005","6","Madhya Pradesh","Panna","1180.0","-1.0","850.0","588.0","-1.0","-1.0","-1.0","-1.0","1997.0","-1.0","-1.0","2000.0","1500.0","-1.0","-1.0","1681.0","-1.0"
"17","2006","6","Madhya Pradesh","Panna","1218.0","-1.0","1200.0","800.0","-1.0","800.0","-1.0","810.0","2283.0","2025.0","-1.0","3208.0","-1.0","-1.0","1954.0","1597.0","-1.0"
"17","2007","6","Madhya Pradesh","Panna","1332.0","-1.0","1125.0","820.0","-1.0","748.0","-1.0","-1.0","2388.0","2386.0","-1.0","3325.0","-1.0","-1.0","-1.0","1596.0","-1.0"
"17","2008","6","Madhya Pradesh","Panna","1817.0","-1.0","1133.0","1017.0","-1.0","1250.0","-1.0","-1.0","1920.0","4020.0","-1.0","5914.0","-1.0","-1.0","-1.0","1777.0","-1.0"
"17","2009","6","Madhya Pradesh","Panna","1440.0","-1.0","1430.0","1000.0","-1.0","1418.0","-1.0","898.0","2185.0","4418.0","-1.0","5900.0","2680.0","-1.0","-1.0","3400.0","-1.0"
"17","2010","6","Madhya Pradesh","Panna","1450.0","-1.0","1125.0","-1.0","-1.0","1200.0","-1.0","-1.0","2100.0","4120.0","-1.0","4500.0","2485.0","-1.0","-1.0","3400.0","-1.0"
"17","2011","6","Madhya Pradesh","Panna","1450.0","-1.0","1288.0","1000.0","-1.0","1195.0","-1.0","-1.0","3970.0","6023.0","-1.0","-1.0","-1.0","-1.0","-1.0","3400.0","-1.0"
"17","2012","6","Madhya Pradesh","Panna","1720.0","-1.0","1409.0","1000.0","-1.0","1528.0","-1.0","-1.0","3310.0","4321.0","-1.0","4500.0","-1.0","-1.0","-1.0","3768.0","-1.0"
"17","2013","6","Madhya Pradesh","Panna","1699.0","-1.0","1427.0","-1.0","-1.0","1569.0","-1.0","-1.0","3718.0","6500.0","-1.0","4528.0","2445.0","-1.0","-1.0","4105.0","-1.0"
"17","2014","6","Madhya Pradesh","Panna","2630.0","-1.0","1427.0","1207.0","-1.0","1434.0","-1.0","-1.0","4085.0","6295.0","-1.0","9100.0","4000.0","-1.0","-1.0","3878.0","-1.0"
"17","2015","6","Madhya Pradesh","Panna","2758.0","-1.0","1568.0","1950.0","-1.0","1434.0","-1.0","-1.0","4224.0","7904.0","-1.0","9100.0","4000.0","-1.0","4780.0","3348.0","-1.0"
"17","2016","6","Madhya Pradesh","Panna","2775.0","-1.0","1571.0","2950.0","-1.0","1409.0","-1.0","-1.0","4433.0","7777.0","-1.0","9100.0","4000.0","-1.0","-1.0","3308.0","-1.0"
"18","1990","6","Madhya Pradesh","Rewa","324.0","207.0","326.0","186.0","191.0","-1.0","-1.0","261.0","569.0","516.0","-1.0","1021.0","958.0","-1.0","1059.0","-1.0","-1.0"
"18","1991","6","Madhya Pradesh","Rewa","450.0","-1.0","410.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"18","1992","6","Madhya Pradesh","Rewa","458.0","276.0","373.0","289.0","269.0","-1.0","-1.0","253.0","630.0","-1.0","-1.0","1143.0","724.0","-1.0","868.0","-1.0","-1.0"
"18","1993","6","Madhya Pradesh","Rewa","-1.0","-1.0","398.0","256.0","339.0","-1.0","-1.0","354.0","947.0","-1.0","-1.0","1196.0","835.0","-1.0","988.0","-1.0","-1.0"
"18","1994","6","Madhya Pradesh","Rewa","456.0","275.0","405.0","350.0","-1.0","-1.0","-1.0","-1.0","838.0","-1.0","-1.0","1600.0","1074.0","-1.0","1200.0","-1.0","-1.0"
"18","1995","6","Madhya Pradesh","Rewa","754.0","632.0","424.0","377.0","387.0","303.0","464.0","342.0","852.0","1434.0","1311.0","2039.0","1330.0","-1.0","1410.0","828.0","1894.0"
"18","1996","6","Madhya Pradesh","Rewa","987.0","-1.0","589.0","498.0","-1.0","463.0","-1.0","593.0","1190.0","1197.0","-1.0","1775.0","1176.0","-1.0","1255.0","-1.0","-1.0"
"18","1997","6","Madhya Pradesh","Rewa","805.0","418.0","533.0","550.0","336.0","407.0","559.0","450.0","1137.0","1464.0","1196.0","1527.0","1191.0","1034.0","1108.0","1160.0","2123.0"
"18","1998","6","Madhya Pradesh","Rewa","-1.0","760.0","650.0","-1.0","-1.0","-1.0","-1.0","-1.0","1300.0","-1.0","-1.0","-1.0","1257.0","-1.0","1333.0","-1.0","-1.0"
"18","1999","6","Madhya Pradesh","Rewa","-1.0","500.0","755.0","-1.0","-1.0","-1.0","-1.0","-1.0","1350.0","-1.0","-1.0","1444.0","1131.0","-1.0","1330.0","-1.0","-1.0"
"18","2000","6","Madhya Pradesh","Rewa","-1.0","-1.0","700.0","-1.0","-1.0","-1.0","-1.0","-1.0","1304.0","-1.0","-1.0","-1.0","1360.0","-1.0","1385.0","-1.0","-1.0"
"18","2001","6","Madhya Pradesh","Rewa","-1.0","-1.0","750.0","-1.0","-1.0","-1.0","-1.0","-1.0","1400.0","-1.0","-1.0","-1.0","1300.0","-1.0","1300.0","-1.0","-1.0"
"18","2002","6","Madhya Pradesh","Rewa","-1.0","-1.0","700.0","-1.0","-1.0","-1.0","-1.0","-1.0","1400.0","-1.0","-1.0","-1.0","-1.0","-1.0","1500.0","-1.0","-1.0"
"18","2003","6","Madhya Pradesh","Rewa","-1.0","-1.0","625.0","-1.0","-1.0","-1.0","-1.0","-1.0","1400.0","-1.0","-1.0","-1.0","-1.0","-1.0","1550.0","-1.0","-1.0"
"18","2004","6","Madhya Pradesh","Rewa","947.0","-1.0","716.0","533.0","625.0","-1.0","-1.0","500.0","1300.0","-1.0","-1.0","2799.0","1475.0","-1.0","1680.0","1453.0","-1.0"
"18","2005","6","Madhya Pradesh","Rewa","1214.0","-1.0","840.0","588.0","-1.0","-1.0","-1.0","-1.0","1650.0","-1.0","1513.0","2549.0","1700.0","-1.0","1700.0","1486.0","-1.0"
"18","2006","6","Madhya Pradesh","Rewa","1404.0","-1.0","1100.0","670.0","-1.0","-1.0","-1.0","-1.0","2252.0","2025.0","-1.0","3066.0","1864.0","-1.0","1841.0","1162.0","-1.0"
"18","2007","6","Madhya Pradesh","Rewa","1156.0","-1.0","1219.0","786.0","-1.0","-1.0","-1.0","-1.0","2483.0","2386.0","-1.0","-1.0","1778.0","-1.0","2381.0","1038.0","-1.0"
"18","2008","6","Madhya Pradesh","Rewa","1545.0","-1.0","1168.0","900.0","-1.0","-1.0","-1.0","823.0","2356.0","4125.0","-1.0","-1.0","2780.0","-1.0","2367.0","1804.0","-1.0"
"18","2009","6","Madhya Pradesh","Rewa","1600.0","-1.0","1188.0","1036.0","-1.0","-1.0","-1.0","1000.0","2558.0","3878.0","-1.0","-1.0","1768.0","-1.0","2548.0","3088.0","-1.0"
"18","2010","6","Madhya Pradesh","Rewa","-1.0","-1.0","1200.0","800.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","4167.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"18","2011","6","Madhya Pradesh","Rewa","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"18","2012","6","Madhya Pradesh","Rewa","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"19","1990","6","Madhya Pradesh","Sidhi","391.0","-1.0","331.0","240.0","-1.0","175.0","-1.0","242.0","600.0","835.0","-1.0","981.0","944.0","-1.0","925.0","-1.0","-1.0"
"19","1991","6","Madhya Pradesh","Sidhi","491.0","-1.0","460.0","404.0","-1.0","311.0","-1.0","333.0","551.0","800.0","-1.0","1119.0","1050.0","-1.0","1007.0","-1.0","-1.0"
"19","1992","6","Madhya Pradesh","Sidhi","543.0","327.0","495.0","-1.0","-1.0","343.0","-1.0","360.0","613.0","-1.0","-1.0","1000.0","865.0","-1.0","811.0","-1.0","-1.0"
"19","1993","6","Madhya Pradesh","Sidhi","583.0","351.0","499.0","-1.0","-1.0","350.0","-1.0","-1.0","1090.0","1383.0","-1.0","1171.0","-1.0","-1.0","1031.0","-1.0","-1.0"
"19","1994","6","Madhya Pradesh","Sidhi","777.0","468.0","475.0","-1.0","-1.0","-1.0","-1.0","-1.0","1077.0","-1.0","-1.0","1200.0","-1.0","-1.0","1317.0","-1.0","-1.0"
"19","1995","6","Madhya Pradesh","Sidhi","856.0","667.0","431.0","318.0","344.0","336.0","464.0","313.0","749.0","1415.0","1311.0","1500.0","1046.0","-1.0","1107.0","828.0","1894.0"
"19","1996","6","Madhya Pradesh","Sidhi","935.0","-1.0","600.0","431.0","-1.0","405.0","-1.0","500.0","1114.0","1297.0","-1.0","1426.0","1525.0","-1.0","1148.0","-1.0","-1.0"
"19","1997","6","Madhya Pradesh","Sidhi","816.0","418.0","538.0","432.0","336.0","480.0","559.0","436.0","1400.0","1506.0","1196.0","1335.0","1300.0","1034.0","1206.0","1160.0","2123.0"
"19","1998","6","Madhya Pradesh","Sidhi","-1.0","-1.0","548.0","464.0","-1.0","435.0","-1.0","431.0","990.0","1520.0","-1.0","1760.0","1415.0","-1.0","1047.0","-1.0","-1.0"
"19","1999","6","Madhya Pradesh","Sidhi","-1.0","-1.0","659.0","357.0","-1.0","441.0","-1.0","635.0","1057.0","1574.0","-1.0","1152.0","1190.0","-1.0","1168.0","-1.0","-1.0"
